"Hauchecorne <Prediger>","Bamb3ba0 / G 36 / Karl Sigmund, Franz von Stein zu Altenstein, II, A / I Nr. 801"
"Hauck von < Erzbischof>","Bamb6k10 / Rep. 4/2 / 4813/ / 3"
"Haueisen, Alois <Stricker und Salzverschließer in Riedlingen>","Stut2bw0 / Ministerium des Innern, E 146 / Buchhandlungen, Buchdruckereien, Antiquariate, Leihbibliotheken, Steindruckereien usw. in folgenden Oberämtern / 5100"
"Hauff (Prof.) <Maulbronn>","Ludw3bw0 / D 52 / Aufklärungs-Polizei, Censur, Gesuch von Schriftstellern um Erlaubniß ihre Schriften Sr. K. M. dedicieren zu dürfen  / Büschel 523"
"Hauff, Ludwig <München>","Wuer3ba0 / Stahelsches Familienarchiv / Gerichtssachen / 36"
"Hauff, Luise (Dr.) <<Buchhändler> in Stuttgart>","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5198"
"Haugg <Pfarrer>","Ludw3bw0 / D 54 / Das Vaterland betreffende Schriften überhaupt / Büschel 336"
"Hauk, Ambros <Buchbinder>","Wuer3ba0 / LRA Bad Neustadt / Gewerbekonzessionen, Bischofsheim / 4348"
"Hauk, Johann <Buchbinder>","Wuer3ba0 / LRA Bad Neustadt / Gewerbekonzessionen, Bischofsheim / 4125"
"Haulin, Maria <Buchdruckerin>","Ingo5ba0 / A / VI/181"
"Haupt <Buchbinder>","Berg4mv0 / Rep. 38 b Bergen / Verwaltung, Gewerke: Allgemeines / 206"
"Haupt, Günter (Dr.) < Beauftragter der Reichsschrifttumskammer>","Leip3sn0 / 45 / Verbindungen zur Reichsschrifttumskammer / Nr. 119"
"Haupt, H. H. <Buchbinder in Neustadt-Gödens>","Auri3ns0 / Rep 15 / VI.C.5) / 2939"
"Hauptmann, Karl <Verleger>","Bonn5nw0 / Nachlaß Henry / VIII., d. / Nr. 1"
"Hauschild, Ernst <Schriftleiter in Chemnitz>","Darm3he0 / 025 / < - > / Nr. 124/10"
"Hausen <Trier bischöfliche<r>n Sekretär>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. C / Nr. 16"
"Hauser, Carl Joh. <Buchbinder>","Darm3he0 / 055 / F / 1693/14"
"Hauser, Franz (Dr. Professor) <Olmütz>","Darm3he0 / 005 / Nr. 15/44"
"Hauser, Heinrich <Schriftsteller>","Hamb3hh0 / 135-1 I-IV / 5303"
"Hauser, Karl Wilhelm <Buchdrucker in Wien>","Stut2bw0 / Ministerium des Innern, E 146 / Buchhandlungen, Buchdruckereien, Antiquariate, Leihbibliotheken, Steindruckereien usw. in folgenden Oberämtern / 5098"
"Hauser, Kaspar <Litterat in Rastatt>","Karl3bw0 / 220 / <-> / 1178"
"Hauser, Paul <Kaufmann in Bösingen>","Ludw3bw0 / F 302 III / Büschel  223"
"Hauser, Paul <Oberfeuerwerker in Würzburg geb. 7.9.1884>","Wuer3ba0 / Staatsanwaltschaft Würzburg / 3"
"Hausrath, Adolf (Prof. Dr.) <Heidelberg>","Karl3bw0 / 19 / <-> / Nr. 218"
"Hauswedell, Ernst (Dr.) <Hamburg>","Hamb3hh0 / 135-3 / 80"
"Hauswirth, Arnim <Schriftleiter der ""Roten Fahne"">","Berl3be0 / 51 / Nr. 282"
"Hauthal, Ferdinand (Dr.) <Berlin>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. H / Nr. 60"
"Haw <Oberbürgermeister>","Trie5rp0 / Tb / Schulwesen Trier / 19/740"
"Haxthausen von <Schriftsteller in Berlin kathol.>","Karl3bw0 / 21 / <-> / Nr. 63"
"Hayduck, Alfons <Schriftsteller in Gleiwitz>","Beli1be0 / R 3009 / III. / 171/9"
"Hayn <Buchdrucker>","Dahl3be0 / I. HA, Rep. 100 (2.2.10.) (M) / Nr. 366"
"Hayn <Buchdrucker>","Dahl3be0 / III. HA, Auswärtiges Amt (M) / Sekt. I / Nr. 9075"
"Hayn <Buchhändler in Berlin Buchdruckereibesitzer>","Dahl3be0 / 1. HA, Rep. 120 (M) / A IV / Nr. 5"
"Hayn, Carl Adolf Gottfried <Buchdruckereibesitzer>","Pots2bb0 / Rep. 30 C / Tit. 94 / 10488"
"Hayn, Joh. Ed. <Buchhändler in Zittau>","Dres5sn0 / Ratsarchiv / Abt. B XVII / 351"
"Haynel, J. C. <Buchhändler in Emden>","Auri3ns0 / Rep 15 / VI.C.7) / 2986"
"Haynel, W. <Verleger in Emden>","Auri3ns0 / Rep 15 / IV.B.2)b) / 1601"
"Hazzi < Staatsrath>","Ludw3bw0 / D 54 / Volksschriften, Flugblätter / Büschel 212"
"Hebbel, Friedrich < 125. Geburtstag>","Schl3sh0 / Abt. 320.10 / 4556"
"Hebbel, Friedrich < Nachlaß>","Schl3sh0 / Abt. 320.10 / 4166"
"Hebbel, Friedrich <Heide 75. Todestag>","Schl3sh0 / Abt. 320.10 / 4557"
"Hecht, Felix (Dr.) <Mannheim Direktor>","Karl3bw0 / 19 / <-> / Nr. 220"
"Hecht, Friedch Wilhelm <Schriftsetzers / Buchdrucker Ehefrau>","Darm3he0 / 055 / F / 1645/35"
"Hecht, Friedrich Wilhelm <Schriftsetzer und Buchdrucker>","Darm3he0 / 055 / F / 1696/25"
"Hecke < Leutnant a. D.>","Dahl3be0 / III. HA, Auswärtiges Amt (M) / Sekt. II / Nr. 1020"
"Hecke < Leutnant>","Dahl3be0 / I. HA, Rep. 101 (M) / E Spec., Lit. H / Nr. 5"
"Hecke < Lieutenant>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. H / Nr. 6"
"Heckel, Emil <<Musikalienhändler>>","Mann5bw0 / Nachlaß / p[2{Emil} 1{Heckel} 5{<Musikalienhändler>}]p (z[1831 - 1908]z)"
"Heckel, K. J. <Mannheim>","Leip5sn0 / II. Sekt. / S 4118"
"Hecker, Friedrich <Politiker, Führer der bad. republikanischen Partei, Revolutionär z[1848]z 1811 - 1881>","Mann5bw0 / Kl.Erw. / 127, Nr. 127 und 736"
"Heckert, A. <Berlin>","Dahl3be0 / 1. HA Rep. 76 (M) / Vc, Sekt. 2, Tit. XXIII, Lit. A / Nr. Nr. 52"
"Heckmann, Heinrich <<Werl>>","Dues2nw0 / NW 14- / 5. / 1162"
"Heckmann, Heinrich <<Werl>>","Dues2nw0 / NW 14- / 5. / 1964"
"Hector, Johann H. Chr. <Buchbindergeselle in Dornum>","Auri3ns0 / Rep 40 / XB3) / 421"
"Hedeler, Georg <Verleger _*1853>","Koel5nw0 / 1032 / I. / 1017/1"
"Hedin, Sven <schwedisch Autor und Forscher>","Leip3sn0 / 30 / Verlagsautoren / Nr. 561 - 568"
"Heedt, Matthias <Buchdrucker geb. Fillmann, Ehefrau>","Darm3he0 / 055 / F / 1776/8"
"Heeger, Joseph <Geistl. Rat in Würzburg>","Wuer7k10 / Arnstein / G / <->"
"Heerbrand <<Buchdrucker>>","Ludw3bw0 / D 54 / Strafsachen / Büschel 276"
"Heerbrandt, Gustav <Buchhändler>","Ludw3bw0 / E 177 I / Buchdruckereien und Buchhandel, Leihbibliotheken, Zeitungen und Amtsblätter / Büschel 2897"
"Heerbrandt, Gustav Albrecht <Buchdrucker in Reutlingen>","Ludw3bw0 / E 177 I / Buchdruckereien und Buchhandel, Leihbibliotheken, Zeitungen und Amtsblätter / Büschel 2898"
"Heerbrandt, Gustav Ferdinand <Buchhändler>","Ludw3bw0 / E 179 II / Ausland, 3., b), OA Ulm / Büschel 1721"
"Heerdegen <Buchbinder>","Fuet5ba0 / Fach 16 / Nr. 4"
"Heerdegen, Fried. <Antiquar>","Nuer5ba0 / C 7/I / Buchhandlungen, Verlage / Nr. 11037"
"Heeringen, Gustav Adolph von <Bibliothekar Kammerherr, Konsistorialrat, Schriftsteller>","Cobu3ba0 / Bild-Slg / IV, 10 / Nr. 2"
"Heffter (Professor Dr.) <Berlin Geheimen Ober-Revisionsrat>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. H / Nr. 72"
"Heg, J. F. <Kahla>","Rudo3th0 / Landratsamt Rudolstadt / III E / 10"
"Hegelmaier < Oberbürgermeister>","Ludw3bw0 / E 324 I / Vergehen gegen d. Staat usw. / Büschel  4"
"Hegelmaier < Oberbürgermeister>","Ludw3bw0 / E 324 I / Vergehen gegen d. Staat usw. / Büschel  5"
"Hegener <Schullehrer in Erwitte>","Pots2bb0 / Rep. 30 C / Tit. 94 / 10464"
"Heger, Friedrich Karl Wilhelm <Buchdrucker / Schriftsetzer in Erfurt>","Darm3he0 / 055 / F / 1640/16a"
"Heger, Rudolf <Buchhändler>","Koel5nw0 / 1032 / I. / 1019"
"Heger, Th. (Dr.) <Buchhändler in TrierZeitschrift Domvikar>","Muen7k10 / Ordinariat / <-> / Akt 886/1"
"Hegewisch (Professor) <Kiel>","Dahl3be0 / III. HA, Auswärtiges Amt (M) / Sekt. I / Nr. 9333"
"Heiberg, Hermann <Romanschriftsteller>","Berl3be0 / Mosse / Nr. 249 a"
"Heick, Erwin <Wien>","Pots2bb0 / Rep. 30 C / Tit.121 / 17037"
"Heide, Fritz Carl <<Köln>>","Dues2nw0 / NW 14- / 5. / 1155"
"Heide, Fritz Carl <<Köln>>","Dues2nw0 / NW 14- / 5. / 1394"
"Heidenheimer, Heinrich < Oberbibliothekar an der Stadtbibliothek <Mainz>>","Main5rp0 / Nachl. Ruppel / V., d) / 1882 - 1977, Nr. 363"
"Heidenreich, Leander van <Sulzbach-Rosenberg Kommerzienrat>","Darm3he0 / 115 / < - > / Nr. 12/51"
"Heider, Franz <<Bergisch-Gladbach>>","Dues2nw0 / NW 14- / 5. / 1165"
"Heider, Franz <<Bergisch-Gladbach>>","Dues2nw0 / NW 14- / 5. / 1748"
"Heider, K. <Erlangen>","Nuer3ba0 / Regierung KdI, 1932 / Titel XVII / 40"
"Heidler, Otto (Dr. jur.) <Offenburg>","Frei3bw0 / C 5/1 / <-> / 2853"
"Heidner, Georg Friedrich Daniel <Buchdrucker>","Neua5ba0 / Akten / Ansässigmachung, Verehelichungen, Meisterwerden und Konzessionen / 1012"
"Heiduczeck, Werner <<Schriftsteller>>","Mers3sa0 / BPA SED Halle / IV \\ D \\ 2. \\ 9.02 / 448"
"Heigelin (Dr.) <Pfarrer in Gerodstetten>","Ludw3bw0 / D 54 / Bücher-Verlags-Rechte, Bücher-Nachdruck (nehmlich blos strittige Fälle), Privilegien gegen den Nachdruck / Büschel 248"
"Heigelin, M. <Pfarrer in Garodstätten>","Ludw3bw0 / D 52 / Aufklärungs-Polizei, Bücher-Nachdruck, Privilegia wider Nachdruck / Büschel 544"
"Heigl <Schulbücher-Verleger in Straubing>","Muen3ba0 / RA / Schulgegenstände, Personalia / 14811"
"Heil <Buchhändler in Darmstadt>","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5385"
"Heil, Eduard <Buchhändler>","Darm3he0 / 055 / F / 1639/23"
"Heilbron, Friedrich < geh. Legationsrat>","Kobl1rp0 / N 1053 / IV. / 111"
"Heilemann-Vollshausen <Kosmophysiker>","Muen2ba0 / Ministerialextradiktion 1921 IV. / Spez. Rep. Literatur, b) / 71347"
"Heiler, Josef <Buchbinder>","Muen5ba0 / Gewerbeamt / 336"
"Heilmann <Pfarrer in Westmark>","Berl6e10 / 50 / V. / Z 280"
"Heim, Johann Joachim <Dithmarschen>","Hamb3hh0 / 614-1/62 / E / 12"
"Heimberg, Adolf v. (Dr.) <Arzt>","Beli1be0 / R 3001 / <-> / 5036/438"
"Heine <Paris>","Dahl3be0 / BPH, Rep. 192, Wittgenstein (D) / VII. \\ K. / Nr. 1 j"
"Heine, < Heinrich> <Verleger in Leipzig>","Wolf3ns0 / 298 N / 821"
"Heine, Heinrich <Wolfshagen>","Hann2ns0 / Hann. 80 Hildesheim / E / E 166"
"Heine, Richard <Bankbeamte<r>>","Beli1be0 / R 3001 / <-> / 5036/103/1"
"Heineken, F.W. <Senator>","Brem3hb0 / 3 / S.19 / 11"
"Heinemann (Dr.) <Berlin>","Dahl3be0 / 1. HA Rep. 76 (M) / Va, Sekt. 1 Gen. , Tit. I / Nr. 2"
"Heinemann von (Prof. Dr.) <Landesarchivar>","Brau7e10 / V / 4. \\ 42. \\ 42.02 / 1668"
"Heinemann, Erich <Ingenieur in Berlin Reisende<r>>","Dahl3be0 / I. HA, Rep. 84a (2.5.1.) (M) / Nr. 17335"
"Heinemann, Moritz <Hauslehrer in Cottbus>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. P / Nr. 10"
"Heinemann, S. (Dr.) <Redakteur in Düsseldorf>","Pots2bb0 / Rep. 30 C / Tit. 94 / 10474"
"Heinemann, Wilhelm <Buchhändler>","Darm3he0 / 055 / F / 1755/13"
"Heinicke, Johann Wilhelm Ferdinand <Redakteur>","Pots2bb0 / Rep. 30 C / Tit. 94 / 10473"
"Heininger, Karl <Schuhmachergeselle in Haibach (Österreich)>","Augs3ba0 / Landgericht Augsburg/Strafkammer / 477/84"
"Heinkelmann, Heinrich <prakt. ArztDr.>","Bamb5ba0 / C 30 / Polizeiakten, Sicherheitswesen / Nr. 126"
"Heinkelmann, Karl <prakt. Arzt in BambergDr.>","Bamb5ba0 / C 30 / Polizeiakten, Sicherheitswesen / Nr. 125"
"Heinks, H.R. <Redakteur der Arbeiterzeitung>","Brem3hb0 / 3 / P.5 / 495"
"Heinrich <Nürnberg>","Nuer3ba0 / BA Schwabach / Konzessionverleihungen, Buchhändler / 7065"
"Heinrich, Adolf <Kaufmann in Berlin-Reinickendorf>","Dahl3be0 / I. HA, Rep. 84a (2.5.1.) (M) / Nr. 17353"
"Heinrich, Carl August <Schriftsetzer>","Dres5sn0 / Ratsarchiv / Abt. B XVII / 328"
"Heinrichs, Johann Conrad <Buchhändler in Leipzig>","Alte3th0 / 01 / G., XII. / Loc. 189, Nr. 55"
"Heinrichs, Johann Conrad <Buchhändler in Leipzig>","Beis1xx0 / Geheimes Ministerium zu Altenburg, Loc. ..., Nr. ... / G Angelegenheiten der inneren Landesverwaltung und der Polizei \\ XII, Gewerbs<wesen>- und Handelswesen / Loc. 189, Nr. 55"
"Heinrichshofen <Buchhändler>","Magd2sa0 / Rep. C 80 / Tit. V / 6"
"Heinrichshofen <Verlagsbuchhändler in Magdeburg>","Wolf3ns0 / 298 N / 458"
"Heins <Rektor in Münden>","Hann2ns0 / Hann. 80 Hildesheim / E / E 184"
"Heinse, Wilhelm <Heilbronn>","Stut2bw0 / Ministerium des Innern, E 146 / Zensurwesen, Pressevergehen, Beschlagnahme und Verbot von Druckschriften / 5020"
"Heinsen (Dr.) <Polizeiregistrator>","Hamb3hh0 / 111-1 / Cl. VII Lit. Lb / Nr. 28 c Vol. 6 Fasc. 4"
"Heinsius, Johann Samuel <Buchhändler>","Leip5sn0 / Tit. XLVI / Nr. 80"
"Heinsius, Wilhelm <Buchhändler in Gera>","Grei3th0 / 07 / Kap. 50 / Nr. 983"
"Heintze, (2 Ex.) (Dr) <Landesbischof>","Brau7e10 / G / Landeskirche \\ 1.  / G 468/1 "
"Heinz, Max <Spechtsbrunn>","Saal5th0 / Hauptamt / 59. / 1755"
"Heinze <Buchdrucker in Görlitz>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. W / Nr. 18"
"Heinzen, Karl < politische<r> Flüchtling>","Pots2bb0 / Rep. 30 C / Tit. 94 / 10433"
"Heinzerling, Georg <Apotheker in Kirtorf>","Darm3he0 / 050 / < - > / Nr. 567/16"
"Heinzerling, J. <Apotheker in Vöhl>","Darm3he0 / 050 / < - > / Nr. 567/16"
"Heisen, Friedrich Adolph Arnold <Amtsadvokat in Bischhausen>","Marb3he0 / 014 / b / 35"
"Heisen, Friedrich Adolph Arnold <Amtsadvokat in Bischhausen>","Marb3he0 / 014 / b / 36"
"Heisterbergk < Stadtrath>","Frei5sn0 / A- / Abt. V-Sekt. II- / 69"
"Heitmann, Friedrich <Buchbinder in Zwolle>","Lipp5nw0 / C / Sektion I / 3"
"Heitz, N. <Straßburg>","Darm3he0 / 003 / < - > / Nr. 267/5"
"Helb < < Buchdruckereibesitzer>>","Ulmx5bw0 / B / 123/11 / Nr. 1"
"Helbig <Buchhändler>","Alte3th0 / 04 / Klasse VII., 20. / Nr. 3192"
"Helbig <Buchhändler>","Beis1xx0 / Ministerium zu Altenburg ; Abteilung des Innern, Nr. ... / Klasse VII, Handel, Gewerbe, Privilegien, Konzessionen \\ 20. Concession zum Buch<handel>- und Kunsthandel ; Buch<druckereien>- und Steindruckereien ; Anlegung von Leihbibliotheken ; Herausgabe von Zeitschriften / Ministerium zu Altenburg, Abteilung des Innern, Nr. 3192"
"Helbig, Ernst Woldemar <Buchbinder in <Dresden>>","Dres5sn0 / Ratsarchiv / Abt. B XVII / 223"
"Helbig, Julius Wilhelm < Geschäftsführers im Piererschen Literaturcomtoir>","Alte3th0 / 04 / Klasse VII., 20. / Nr. 3182"
"Helbig, Julius Wilhelm <Geschäftsführer>","Beis1xx0 / Ministerium zu Altenburg ; Abteilung des Innern, Nr. ... / Klasse VII, Handel, Gewerbe, Privilegien, Konzessionen \\ 20. Concession zum Buch<handel>- und Kunsthandel ; Buch<druckereien>- und Steindruckereien ; Anlegung von Leihbibliotheken ; Herausgabe von Zeitschriften / Ministerium zu Altenburg, Abteilung des Innern, Nr. 3182"
"Helbig, Woldemar << Merseburg>>","Mers5sa0 / Rep. XII / 45"
"Helbke von <Hauptmann>","Ludw3bw0 / D 54 / Bücher-Verlags-Rechte, Bücher-Nachdruck (nehmlich blos strittige Fälle), Privilegien gegen den Nachdruck / Büschel 246"
"Held <Bibliotheksdirektor>","Muen5ba0 / Kulturamt / 447"
"Held, David <Regensburg Redakteur der Neuesten Nürnberger Nachrichten>","Nuer5ba0 / C 7/I / Zensurwesen, Zeitungen, Zeitschriften, Adressbücher, Aufsicht auf die Presse / Nr. 10149"
"Held, Hans Ludwig <Stadtbibliotheksdirektor>","Muen5ba0 / Kulturamt / 153"
"Held, W. <Saarluis Leutnant>","Dahl3be0 / I. HA, Rep. 101 (M) / E Spec., Lit. N / Nr. 17"
"Heldmann, Wilhelm Gustav (Professor Dr.) <Pfarrer in Weitershausen Konsistorialrat>","Marb3he0 / 268 / Fritzlar / Nr. 49"
"Helfferich <Buchdrucker in Eßlingen>","Ludw3bw0 / D 54 / Buchdruckereien, Buchhandlungen, Steindruckereien, Einrichtung - Aufhebung derselben / Büschel 238"
"Helfferich, Karl (Dr.) <Schriftsteller in Ettlingen Oberregierungsrat i.R.>","Potsdam / 03 / 3.6.6. / 4102"
"Helfrich, Wilhelm <Buchbinder Tochter 1. Ehe>","Darm3he0 / 055 / F / 1751/9"
"Helfrich, Wilhelm Friedrich <Buchbinder geb. Frisch, 1. Ehefrau>","Darm3he0 / 055 / F / 1718/17"
"Helfrich, Wilhelm Friedrich <Buchbinder>","Darm3he0 / 055 / F / 1726/23"
"Heller <Buchdrucker in Lauterbach>","Darm3he0 / 019 / D Burgsamt A / Nr. 15/245"
"Heller <Leihbibliothekar Privatier>","Bamb5ba0 / C 2 / Allgemeine Landespolizei, m., 2., Literatur / Fach 651 u. 652, Nr. 18243"
"Heller, J. L. <Frankfurt a. M.>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. F / Nr. 41"
"Heller, Josef <Privatier in Bamberg>","Bamb3ba0 / K3 F VIII / Literatur, Bibliotheken / Nr. 197"
"Heller, Joseph < Privatier>","Bamb5ba0 / C 2 / Allgemeine Landespolizei, m., 2. / Fach 651 u. 652, Nr. 18237"
"Heller, Joseph < Privatier>","Bamb5ba0 / C 2 / Allgemeine Landespolizei, m., 2. / Fach 651 u. 652, Nr. 18238"
"Heller, Joseph < Privatier>","Bamb5ba0 / C 2 / Allgemeine Landespolizei, m., 2. / Fach 651 u. 652, Nr. 18239"
"Heller, Karl <Bergmann in Zellerfeld>","Hann2ns0 / Hann. 80 Hildesheim / E / E 171"
"Heller, Karl Christian Theodor <Buchdrucker in <Weimar>>","Weim5th0 / NA / I-29- / 283"
"Heller, Robert von (Dr.) < Geheimrat>","Leip5sn0 / Tit. XLVI / Nr. 124k"
"Helling, Gerhard <Bergmann in Oberhausen-Lirich>","Dues2nw0 / Gerichte Rep. 3/ / 68"
"Hellingrath v. <Kriegsminister>","Muek2ba0 / MKr / Repertorium der Referatsakten / 17161"
"Hellmold, Maria Katharina <Paderborn>","Dues2nw0 / NW 14- / 6. / 1606"
"Hellwig, Fr. Jak. <Universitätsbuchdrucker in Wesel>","Dues2nw0 / Duisburg, Universität / E.IV. / 136"
"Helm, Moritz <Bücherverleiher in <Stralsund>>","Stra5mv0 / Rep. 3 / 5851"
"Helmholtz, Herm. v. (Prof. Dr.) <Berlin>","Karl3bw0 / 19 / <-> / Nr. 221"
"Helmich <Buchhändler in Bielefeld>","Biel7e10 / 0413 / Abt. I A / 3. Bd."
"Helmich <Buchhändler>","Biel5nw0 / Kl. Ew. / 692"
"Helmich <Buchhändler>","Biel5nw0 / ÄA / 8., 1., 2. / 795"
"Helmich, Julius <Buchhändler in Bielefeld>","Biel5nw0 / Fam. Papiere / 42"
"Helmolt, Hans F. (Dr.phil.) <Professor in Dresden>","Brem3hb0 / 3 / S.19 / 102"
"Helwig, Louis v. <Universitätszeichenlehrer in Tübingen>","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5162"
"Helwing <Buchhändler>","Lemg5nw0 / A / Gw / 3045"
"Helwing, Christian Friedrich <Buchhändler in Lemgo 19.01.1725 - 02.01.1800, Gymnasialdirektor, Bürgermeister>","Detm3nw0 / D 72 Staercke / III.3. / Nr. 286"
"Helwing, Joh. Franz  <Buchhändler in Diepholz>","Lemg5nw0 / A / Gw / 3043"
"Hemmers, Hans <Pfarrer>","Darm6e10 / 61 / Nr. 102"
"Hempel, Carl Friedrich (Dr.) <Pastor in Stünzhayn, bei Altenburg>","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5177"
"Hempel, Christian Philipp Andreas << Buchdrucker> Buchdruckers Ehefrau>","Leip5sn0 / Vormundschaftsstube / Nr. 7182"
"Hempel, Gustav <Buchhändler in Berlin>","Dahl3be0 / I. HA, Rep. 77, Tit. 926 - 944 (2.3.35 Lit. Büro) (M) / Nr. 175"
"Hempel, Gustav <Buchhändler in Berlin>","Leip5sn0 / II. Sekt. / H 2261"
"Hemprich, Georg Paul <Buchbinder in Ziesar dann Lazarettgehilfe in der Schutztruppe in Ostafrika>","Darm3he0 / 055 / F / 1745/2"
"Hemsoth <Buchbinder>","Boch5nw0 / LA / 8., 4., 9. / 1181"
"Hendehs, C. G. <<Cöslin>>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. G / Nr. 19"
"Hendel, Otto <Halle>","Mers3sa0 / Rep. C 129 Amtsgericht Halle / Handelsregister, Buchhandel / 1027"
"Hengel, Carl v. <Posen>","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. Sp / Nr. 11"
"Hengstenberg, Oskar <Buchhändler>","Boch5nw0 / LA / 6., 1. / 758"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 211"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 213"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 216"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 220"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 221"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 222"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 223"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 225"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 228"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 233"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 234"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 237"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 238"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 243"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 245"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 247"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 253"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 257"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 264"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 273"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 275"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 277"
"Henke, Ernst Ludwig Theodor (Professor der Theologie D.) <Marburg>","Wolf3ns0 / 298 N / 278"
"Henke, Heinrich Philipp Konrad (Prof. der Theologie D.) <Helmstedt 1752 - 1809>","Wolf3ns0 / 298 N / 691"
"Henkel <Advokat in Marburg>","Marb3he0 / 016 / Rep. VII Classe 12 / Nr. 80"
"Henkel <Kassel Obergerichtsstaatsanwalt>","Buec3ns0 / H 21 / A / 69"
"Henkel <Schullehrer>","Weim2th0 / B / 5539 i"
"Henkel, Adolf <Lithograf in Meuselbach>","Rudo3th0 / Ministerium Rudolstadt II. Abteilung (Inneres) / 4746"
"Henkel, Theodor <Buchhändler in Göttingen>","Fuld5he0 / XV. / E. / 89"
"Henkes, Valentin <Milchhändler in Lorsch geb. 1892>","Darm3he0 / 051 / < - > / Nr. 574"
"Henn, Aloys <<Ratingen>>","Dues2nw0 / NW 14- / 5. / 1168"
"Henne, Friedrich <Buchdrucker in Stuttgart Inh. der J.P.Ram'schen Buchhandlung>","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5328"
"Henne, Friedrich <Buchdrucker>","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5451"
"Henneberg (Candidat) <Sonneborn>","Goth3th0 / 02 / XX VI / Nr. 62"
"Henneberg, Johann Heinrich Friedrich <Schullehrer in Seebergen>","Rudo3th0 / Geheimes Ratskollegium Rudolstadt / E IX 5l, Nr. 14"
"Henneberg, Leopold (Candidat der Theologie) <Sonneborn>","Goth3th0 / 03 / Loc. 84 / Nr. 36"
