"Cannstatt","Ludw3bw0 / E 173 III / Zeitungen u. Wochenblätter, Zensur / Büschel 7472"
"Cannstatt","Ludw3bw0 / E 173 III / Zeitungen u. Wochenblätter, Zensur / Büschel 8545"
"Cannstatt","Ludw3bw0 / E 177 I / Buchdruckereien und Buchhandel, Leihbibliotheken, Zeitungen und Amtsblätter / Büschel 2895"
"Cannstatt","Ludw3bw0 / F 260 II / Handelsregister / Büschel  8"
"Cannstatt","Ludw3bw0 / F 260 II / Handelsregister / Büschel  9"
"Cannstatt","Stut2bw0 / Ministerium der Auswärtigen Angelegenheiten mit Gesandtschaften und Verkehrswesen, E 36 / Verz. 15 / 28"
"Cannstatt","Stut2bw0 / Ministerium der Auswärtigen Angelegenheiten mit Gesandtschaften und Verkehrswesen, E 65 / Verz. 57, Zensur der Zeitungen, Zeitschriften ff. / 144"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Buchhandlungen, Buchdruckereien, Antiquariate, Leihbibliotheken, Steindruckereien usw. in folgenden Oberämtern / 5073"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Buchhandlungen, Buchdruckereien, Antiquariate, Leihbibliotheken, Steindruckereien usw. in folgenden Oberämtern / 5103 Unterfaszikel 19"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5416"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Zensurwesen, Presse / 4732"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Zensurwesen, Zeitungen, Wochenblätter und sonstige Schriften, Zensurangelegenheiten, insbes. Kautionsleistungen bei Aufnahme politischer und sozialer Artikel in Zeitungen und Wochenblättern in folgenden Oberämtern / 4967"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Zensurwesen, Zeitungen, Wochenblätter und sonstige Zeitschriften, Zeitungs-, Wochenblätter- und sonstige Zeitschriften-Zensurangelegenheiten in folgenden Oberämtern / 4928"
"Cannstatt","Stut2bw0 / Ministerium des Innern, E 146 / Zensurwesen, Zensursachen von Buchhandlungen, Buchdruckereien, Antiquaren, Leihbibliotheken, usw. / 5054"
"Cannstatt]o, o[Esslingen","Stut5bw0 / Depot A / C VIII 8, Bd. 4 / 14"
"Cannstatt]oer wöchentlicher Anzeiger]t ; t[Amts- und Intelligenzblatt für die OÄmter o[Gerabronn]o und o[Crailsheim]o]t ; Wöchentliche Bekanntmachungen aus o[Böblingen]o ; t[Literarische Fama]t ; t[o[Heilbronn]oer Merkur]t ; t[Nekarblatt]t (o[Heilbronn]o) ; o[Nagold]o: t[Amts- und Intelligenzblatt <Nagold>]t, t[Wochenblatt für die Oberämter o[Urach]o und o[Nürtingen","Stut2bw0 / Ministerium der Auswärtigen Angelegenheiten mit Gesandtschaften und Verkehrswesen, E 36 / Verz. 15 / 13"
"Canz, Wilhelm Christian","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5256"
"Cappeln","Mues7k10 / 12. Borromäusverein  / A 35"
"Carlsfeld]o und die deshalbigen Aufforderung zu milden Beiträgen im t[o[Dresd<e>n","Dres2sn0 / II.3.1.07 Landesregierung / Bibliotheken und Büchersachen / Loc. 31484"
"Carlsruhe","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. D / Nr. 26"
"Carlsruhe","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. G / Nr. 68"
"Carlsruhe","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. S / Nr. 64"
"Carlsruhe","Loer5bw0 / C XII / Zeitungen und Zeitschriften / Nr. 283"
"Carlsruhe","Muen3ba0 / Archiv OPD München, Verzeichnis Nr. 7 / 1843 Nr. 40 "
"Carlsruhe","Muen3ba0 / Archiv OPD München, Verzeichnis Nr. 7 / 1844 Nr. 24"
"Carlsruhe","Schw2mv0 / 5.12-6/1 Mecklenburg-Schwerinsches Ministerium der Justiz / F.II. / Nr. 1099"
"Carolinensiel","Auri3ns0 / Rep 15 / VI.C.5) / 2935"
"Cassel","Alte3th0 / 04 / Klasse VIII., 11. / Nr. 5074"
"Cassel","Beis1xx0 / Ministerium zu Altenburg ; Abteilung des Innern, Nr. ... / Klasse VIII, (Polizeisachen), 11: Preßpolizei / Ministerium zu Altenburg, Abt. des Innern, Nr.5074"
"Cassel","Brem3hb0 / 3 / S.19 / 9"
"Cassel","Buec3ns0 / H 21 / A / 100"
"Cassel","Detm7e10 / Nachlaß von Cölln / 25"
"Cassel","Hamb3hh0 / 111-1 / Cl. VII Lit. Lb / Nr. 16 Vol. 1 ii"
"Cassel","Marb3he0 / 016 / Rep. VII Classe 23 / Nr. 18"
"Cassel","Marb3he0 / 016 / Rep. VII Classe 23 / Nr. 27"
"Cassel","Marb3he0 / 016 / Rep. VII Classe 23 / Nr. 34"
"Cassel","Marb3he0 / 016 / Rep. VIII Classe 17 / Nr. 2"
"Cassel","Marb3he0 / 016 / Rep. X Classe 28 / Nr. 13"
"Cassel","Marb3he0 / 027 / a III Abt. I Gefach 9 / Nr. 57"
"Cassel","Marb3he0 / 076 / < - > / Nr. 465"
"Cassel","Marb3he0 / 269 / Kassel Acc. 1882/28 B / Nr. 333"
"Cassel","Marb3he0 / 269 / Kassel Acc. 1882/28 B / Nr. 374"
"Cassel","Marb3he0 / 274 / Kassel Acc. 1882/42 / Nr. 2"
"Cassel","Marb3he0 / 274 / Kassel Acc. 1901/48 / Nr. 607"
"Cassel","Marb3he0 / 274 / Kassel Acc. 1901/48 / Nr. 624"
"Cassel","Marb3he0 / 274 / Kassel Acc. 1901/49 / Nr. 7"
"Cassel","Marb3he0 / 275 / Kassel Acc. 1905/24 A / Nr. 151"
"Cassel","Marb3he0 / 275 / Kassel Acc. 1905/24 B / Nr. 86"
"Cassel","Marb3he0 / 275 / Kassel Acc. 1905/57 / Nr. 192"
"Cassel","Marb3he0 / 275 / Kassel Acc. 1905/57 / Nr. 193"
"Cassel","Mein3th0 / Staatsministerium, Abteilung des Innern / (alt), 27 / 41"
"Cassel","Muen3ba0 / Archiv OPD München, Verzeichnis Nr. 7 / 1845 Nr. 40 "
"Cassel, Regierungsbezirk","Kass7e10 / 411 / Nr. 965"
"Cassel]o, o[Hersfeld]o und o[Schmalkalden","Marb3he0 / 017 / g / 176"
"Castrop-Rauxel","Dues2nw0 / NW 14- / 5. / 1303"
"Cattenom","Trie5rp0 / Sam / Flugblätter, Broschüren, graue Literatur usw. / 129\\5"
"Cautio-Treuhandgesellschaft mbH","Beli1be0 / NS 20 / 99"
"Celle","Buec3ns0 / K 2 / A / Nr. 944"
"Celle","Cell5ns0 / 9 / B / 265"
"Celle","Hann2ns0 / Hann 108 / H / 2817"
"Celle","Hann2ns0 / Hann 108 / H / 2817"
"Celle","Hann2ns0 / Hann 113 / A / Nr. 121/1"
"Celle","Hann2ns0 / Hann 113 / A / Nr. 123"
"Celle","Hann2ns0 / Hann 113 / K I / Nr. 1715"
"Celle","Hann2ns0 / Hann 49 / B / 70"
"Celle","Hann2ns0 / Hann 52 / 3020"
"Celle","Hann2ns0 / Hann 52 / 3335"
"Celle","Hann2ns0 / Hann 80 Hannover / A / A 1072"
"Celle","Hann2ns0 / Hann 80 Lüneburg / 2379"
"Celle","Hann7e10 / E 2 / A. \\ VII. / Nr. 35"
"Celle","Luen5ns0 / AA / G 3 c / Nr. 10"
"Celle","Osna3ns0 / 49 / < - > / Nr. 245"
"Celle","Wolf3ns0 / 12 Neu- / 5 / Nr. 6199"
"Celle","Wolf3ns0 / 298 N / 669"
"Celle]o und o[Wienhausen","Cell5ns0 / 1 / H / 93"
"Celle]o-o[Hannover","Darm3he0 / 005 / Nr. 15/22"
"Celle]o/o[Han.<nover>","Leip5sn0 / KssA / Verlage, Buchhandlungen, Graphisches Gewerbe / Nr. 456"
"Censurbehörde, Freiexemplare","Albs5bw0 / HR-E / 117. / 10/01"
"Cham","Ambe3ba0 / Bezirksamt Cham / VIII. / Nr. 3377"
"Cham","Ambe3ba0 / Bezirksamt Cham / VIII. / Nr. 3849"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 2474"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3014"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3587"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3588"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3592"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3598"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3604"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3882"
"Cham","Ambe3ba0 / Bezirksamt Cham / X., 26. / Nr. 3883"
"Cham","Ambe3ba0 / Bezirksamt Cham / XIII c. / Nr. 3463"
"Cham","Ambe3ba0 / Regierung der Oberpfalz, Abgabe 1949 ff. / Presse / Nr. 12745"
"Cham","Ambe3ba0 / Regierung der Oberpfalz, Abgabe 1949 ff. / Presse / Nr. 8807"
"Cham","Ambe3ba0 / Regierung der Oberpfalz, Abgabe 1949 ff. / X., Verschiedene Gewerbe / Nr. 8809"
"Cham","Cham5ba0 / <-> / Akt 264"
"Cham","Muen3ba0 / Archiv OPD München, Verzeichnis Nr. 7 / 1844 Nr. 24"
"Charkow","Beli1be0 / R 1501 / alt St 10 / 63"
"Charlottenburg","Berl3be0 / 51 / Nr. 1769"
"Charlottenburg","Dahl3be0 / I. HA, Rep. 100 (2.2.10.) (M) / Nr. 1747"
"Charlottenburg","Dahl3be0 / I. HA, Rep. 92 Althoff (M) / Abt. C / Nr. Nr. 3"
"Charlottenburg","Karl3bw0 / 19 / <-> / Nr. 359"
"Charlottenburg","Pots2bb0 / Rep. 30 C / Tit. 94 / 10136"
"Charlottenburg","Pots2bb0 / Rep. 30 C / Tit. 94 / 10137"
"Charlottenburg]o und o[Spandau","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. C / Nr. 63"
"Chemnitz","Alte3th0 / 17 / XIV. / Nr. 747"
"Chemnitz","Beis1xx0 / Landestheater zu Altenburg, Nr. ... / B) Landestheater Altenburg ; XIV. Sonderverträge mit Verlagen und Autoren / 747"
"Chemnitz","Beli1be0 / R 3001 / <-> / 5036/395"
"Chemnitz","Beli1be0 / R 3001 / <-> / 5036/450"
"Chemnitz","Chem5sn0 / Amtsgericht Chemnitz / HR / 4527"
"Chemnitz","Chem5sn0 / Amtsgericht Chemnitz / Vereinsregister / 489"
"Chemnitz","Chem5sn0 / Stadtverwaltung / IX Bf / 4"
"Chemnitz","Chem5sn0 / Stadtverwaltung / IX Bf / 8c"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 14"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 20"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 22"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 22"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 22"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 24"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 31"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 37"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 42"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 44"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 44b"
"Chemnitz","Chem5sn0 / Stadtverwaltung / V Sect. XIII / Nr. 46"
"Chemnitz","Chem5sn0 / Stadtverwaltung / XI Sect. V / Nr. 1"
"Chemnitz","Chem5sn0 / Stadtverwaltung / XI Sect. V / Nr. 1"
"Chemnitz","Darm3he0 / 025 / < - > / Nr. 124/10"
"Chemnitz","Dres2sn0 / III.3.3.3.4. Kreishauptmannschaft Zwickau / <3847>"
"Chemnitz","Dres2sn0 / III.3.3.4.06. Amtshauptmannschaft Flöha / 2154"
"Chemnitz","Dres2sn0 / III.3.5.2.5.006. Amtsgericht Augustusburg / 151"
"Chemnitz","Dres2sn0 / III.3.5.2.5.008. Amtsgericht Chemnitz / 425"
"Chemnitz","Dres2sn0 / III.3.5.2.5.019. Amtsgericht Freiberg / III 1 69"
"Chemnitz","Leip3sn0 / 45 / Vergleichsverfahren und Klagesachen / Nr. 110"
"Chemnitz","Leip5sn0 / II. Sekt. / G 1286"
"Chemnitz","Muen2ba0 / Gesandtschaft Dresden / Handel, Einzelfälle / 2519"
"Chemnitz","Stut2bw0 / Ministerium der Auswärtigen Angelegenheiten mit Gesandtschaften und Verkehrswesen, E 65 / Verz. 57, Preßgesetz, Generalia / 156"
"Chemnitz","Weim2th0 / B / 6278"
"Chemnitz","Zwic5sn0 / V / B5 / 7"
"Chemnitz]o ; o[Dippholdiswalde]o ; o[Döbeln]o ; o[Dresden]o ; o[Flöha]o ; o[Freiberg]o ; o[Glauchau]o ; o[Görlitz]o ; o[Grimma]o ; o[Großenhain]o ; o[Hoyerswerda]o ; o[Kamenz]o ; o[Leipzig]o ; o[Löbau]o ; o[Marienberg]o ; o[Meißen]o ; o[Oschatz]o ; o[Pirna]o ; o[Plauen]o ; o[Rochlitz]o ; o[Schwarzenberg","Dres2sn0 / V.3.8. Ministerium für Volksbildung / <-> / 66 - 94"
"Chemnitz]o und o[Leipzig","Wolf3ns0 / 303 N / II.3. / Nr. 35"
"Chemnitz]o}]k ; k[o[Dresdner","Dres2sn0 / V.3.8. Ministerium für Volksbildung / Verlage / 2766"
"Chicago","Brem3hb0 / 3 / S.19 / 34"
"Chicago","Hamb3hh0 / 135-1 I-IV / 3402"
"Chicago","Pots2bb0 / Rep. 30 C / Tit.95, Sekt.3  / 14739"
"Chikago]o ; o[Buenos Aires]o und o[New York","Leip3sn0 / 28 / 10. / 537"
"China","Berl1be0 / DY 30/ / IV 2/9.07/ / 101"
"China","Berl1be0 / DY 30/ / J IV 2/3/ / 696"
"China","Leip3sn0 / 28 / 10. / 544"
"China","Muen2ba0 / Ministerialextradiktion 1921 IV. / Spez. Rep. Literatur, b) / 71348"
"China]o und o[Japan","Dahl3be0 / 1. HA Rep. 76 (M) / Vc, Sekt. 1 Gen., Tit. XI, Teil VB / Nr. 20"
"Chocago","Pots2bb0 / Rep. 30 C / Tit.95, Sekt.3  / 14731 - 14736"
"Christiania]o den 05. Oktober 1837.-Beendigt zu o[London","Wolf3ns0 / 211 N / III. / Nr. 26"
"Christiania]o dienstags den 06. August 1839. Beendigt zu o[Basel","Wolf3ns0 / 211 N / III. / Nr. 54"
"Christiania]o freitags den 17. Mai 1839. Beendigt zu o[Straßburg","Wolf3ns0 / 211 N / III. / Nr. 53"
"Christian}]p. Verlag, Karl","Stut7e10 / D 3 / 8"
"Christlichen Zeitschriftenverlag","Biel7e10 / 0010 / Nr. 295"
"Christophorus-Verlag p[Herder]p","Wuer7k10 / 01 / <-> / Literaturgeschichte"
"Christophorus-s[Verlag]s","Wuer7k10 / 04 / K. 2"
"Chur","Stut2bw0 / Ministerium des Innern, E 146 / Privilegien gegen den Nachdruck von Schriften und Abbildungen auch musikalischen Kompositionen, Entschädigungsforderungen wegen Nachdruck, Beschwerden / 5206"
"Churhessen","Augs3ba0 / Regierung / Statistik / 6420"
"Chursächsischen Lande","Leip5sn0 / Tit. XLVI / Nr. 148"
"Cincinnati]o in Nordamerika erschienenen s[Zeitung]s ""t[Der Hochwächter]t"" vom z[3. April 1858]z an das Oberamt o[Weinsberg","Stut2bw0 / Ministerium des Innern, E 146 / Zensurwesen, Pressevergehen, Beschlagnahme und Verbot von Druckschriften / 5021"
"Clausthal","Hann2ns0 / Hann 174 Zellerfeld / 945"
"Clausthal","Hann2ns0 / Hann 84 / 940"
"Clausthal","Wolf3ns0 / 26 A N / 20.5.8. / Nr. 1236"
"Clausthal]o oder o[Zellerfeld","Hann2ns0 / Hann 84 / 941"
"Claß, H.","Muek2ba0 / Stellvertretendes General-Kommando I bayerisches  Armee-Korps / Abt. P VI / 1893"
"Cleve","Dahl3be0 / I. HA Rep. 77(M) / Tit. 1 / Nr. 14"
"Cleve","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. K / Nr. 2"
"Cleve","Dahl3be0 / I. HA, Rep. 101 (M) / E Spec., Lit. K / Nr. 1"
"Cleve, <Provinz>","Dahl3be0 / I. HA, Rep. 101 (M) / C / Nr. 10"
"Cleve, <Provinz>","Dahl3be0 / I. HA, Rep. 101 (M) / F / Nr. 10"
"Cleve, Herzogtum","Wupp5nw0 / K / V. / 123"
"Cloos, Fr.","Darm3he0 / 040 / S / 8"
"Coblenz","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. C / Nr. 49"
"Coblenz","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. E / Nr. 9"
"Coblenz","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. G / Nr. 63"
"Coblenz","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. M / Nr. 27"
"Coblenz","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. W / Nr. 22"
"Coblenz","Kobl2rp0 / Best:. 241 / Akten des Kommissars Jeanbon St. André / 1293"
"Coblenz","Ludw3bw0 / E 319 / Beschlagnahmte Druckschriften / Büschel 238"
"Coblenz","Spey3rp0 / G 21 / 102"
"Coburg","Bamb3ba0 / K3, Abg. 1975 / Bibliotheken / Nr. 448"
"Coburg","Bamb3ba0 / K3, Abg. 1981 / Wissenschaftliche Veröffentlichungen / Nr. 1304"
"Coburg","Bamb3ba0 / K3, Abg. 1981 / Wissenschaftliche Veröffentlichungen / Nr. 1307"
"Coburg","Bamb6k10 / Rep. 4/3 / 233"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 1536"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 1750"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 20549"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 2273"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 453"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 647"
"Coburg","Cobu3ba0 / AG / Nachlaßakten / Nr. 667"
"Coburg","Cobu3ba0 / Kons / Stadtschulen, Schulunterricht, Disziplin / Nr. 892"
"Coburg","Cobu3ba0 / Kons / Stadtschulen, Schulunterricht, Schulbücher / Nr. 894"
"Coburg","Cobu3ba0 / Kons / Stadtschulen, Schulunterricht, Schulbücher / Nr. 900"
"Coburg","Cobu3ba0 / Kons / Stadtschulen, Schulunterricht, Schulbücher / Nr. 902"
"Coburg","Cobu3ba0 / Kons / Stadtschulen, Schulunterricht, Schulbücher / Nr. 914"
"Coburg","Cobu3ba0 / Kons / Stadtschulen, Schulunterricht, Schulbücher / Nr. 915"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 29"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 30"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 31"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 32 "
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 33"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 34"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 35"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 36"
"Coburg","Cobu3ba0 / LBC / Allgemeine Verwaltung / Nr. 37"
"Coburg","Cobu3ba0 / LBC / Benutzungen / Nr. 8"
"Coburg","Cobu3ba0 / LBC / Benutzungen / Nr. 9"
"Coburg","Cobu3ba0 / LBC / Erwerbung / Nr. 2"
"Coburg","Cobu3ba0 / LBC / Erwerbung / Nr. 4"
"Coburg","Cobu3ba0 / LBC / Erwerbung / Nr. 6 "
"Coburg","Cobu3ba0 / LBC / Erwerbung / Nr. 6 "
"Coburg","Cobu3ba0 / LReg / Finanzwesen, Amtliche Drucksachen und Geschäftsbibliotheken, Herzogl. Bibliothek / Nr. 8711"
"Coburg","Cobu3ba0 / LReg / Finanzwesen, Amtliche Drucksachen und Geschäftsbibliotheken, Literaturpolizei / Nr. 8693"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buch- und Steindruckereien / Nr. 4268"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buch- und Steindruckereien / Nr. 4269"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buch- und Steindruckereien / Nr. 4270"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buch- und Steindruckereien / Nr. 4273"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buchhandlung / Nr. 4262"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buchhandlung / Nr. 4263"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buchhandlung / Nr. 4264"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Buchhandlung / Nr. 4265"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Literatur überhaupt / Nr. 4303"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Wochen-, Regierungs- und Intelligenzblätter / Nr. 4302"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Zeitungen / Nr. 4276"
"Coburg","Cobu3ba0 / LReg / Generallandespolizei, Literaturpolizei, Zeitungen / Nr. 4277"
"Coburg","Cobu3ba0 / Landtag / Landesvertretung, Geschäftsordnung / Nr. 121"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1168"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1187"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1193"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1194"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1195"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1196"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1209"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1212"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1212"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1222"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1233"
"Coburg","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1235"
"Coburg","Cobu3ba0 / Min D / IV., Polizei der einzelnen Gesellschaften, Vereine / Nr. 4071"
"Coburg","Cobu3ba0 / Min D / IV., Wochenblatt und Kalenderwesen / Nr. 1292"
"Coburg","Cobu3ba0 / NL  / 28 Sauerteig / Nr. 64 - 69"
"Coburg","Cobu3ba0 / Ältere Justizbehörden / Landesregierung als Justizkollegium Coburg / Nr. 243"
"Coburg","Cobu3ba0 / Ältere Justizbehörden / Landesregierung als Justizkollegium Coburg / Nr. 252"
"Coburg","Dahl3be0 / I. HA, Rep. 77, Tit. 926 - 944 (2.3.35 Lit. Büro) (M) / Nr. 312"
"Coburg","Goth3th0 / 03 / Loc. 84 / Nr. 9"
"Coburg","Goth3th0 / 05 / Generalia Loc. 63 / Nr. 103"
"Coburg","Goth3th0 / 10 / Dep. II, Loc. 162 / Nr. 22"
"Coburg","Goth3th0 / 10 / Dep. II, Loc. 163 / Nr. 9"
"Coburg","Goth3th0 / 17 / Nr. 65"
"Coburg","Goth3th0 / 24 / Abteilung des Innern, Polizeiverwaltung / Nr. 876"
"Coburg","Leip3sn0 / 28 / 1.5. / 459"
"Coburg","Marb3he0 / 012 / < - > / a 470"
"Coburg","Mein3th0 / Kreis Hildburghausen / Gewerbewesen. Themar. Presse / 2496"
"Coburg","Mein3th0 / Kreis Hildburghausen / Gewerbewesen. Themar. Presse / 2498"
"Coburg","Muek2ba0 / Landespolizei / Landespolizei Coburg / Bund 9, Akt 2"
"Coburg","Muen3nw0 / 017 / XXXI / 8"
"Coburg","Pots2bb0 / Rep. 30 C / Tit. 94 / 14405"
"Coburg","Pots2bb0 / Rep. 30 C / Tit.95, Sekt.4 / 14802"
"Coburg, Bezirk","Bamb3ba0 / K3 D II / III. / Nr. 1789"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1169"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1170"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1171"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1172"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1181"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1208"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1262"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Literaturpolizei / Nr. 1279"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Polizei der einzelnen Gesellschaften, Vereine / Nr. 4068"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Polizei des Handels, Konzessionserteilungen überhaupt / Nr. 3475"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Polizei des Handels, Konzessionserteilungen überhaupt / Nr. 3476"
"Coburg, Herzogtum","Cobu3ba0 / Min D / IV., Polizei des Handels, Überhaupt / Nr. 3433"
"Coburg, Herzogtum","Cobu3ba0 / Min E / Staatsverwaltung, Bibliotheken / Nr. 2463"
"Coburg-Gotha]o, o[Meiningen]o, o[Lippe-Detmold]o, o[Reuß-Plauen]o, o[Oldenburg]o, o[Braunschweig","Rudo3th0 / Ministerium Rudolstadt I. Abteilung (Staatsministerium) / 656"
"Coburg]o erbetene, fernere unentgeldliche Verabreichung der s[Schulbücher]s an das Amt o[Themar","Goth3th0 / 05 / Generalia Loc. 63 / Nr. 33"
"Coburg]o erscheinenden ""t[o[Thüringisch]oen Plakatanzeiger]ts"" in o[Blankenburg]o und o[Stadtilm","Rudo3th0 / Ministerium Rudolstadt II. Abteilung (Inneres) / 4773"
"Coburg]o u.o[Gotha","Goth3th0 / 10 / Dep. I, Loc. 16 i / Nr. 2"
"Coburg]o und o[Hildburghausen","Dres2sn0 / III.3.3. Ministerium des Innern / <69>"
"Coburg]o, o[Heldburg (LK Hildburghausen)]o, o[Sonnefeld (LK. Coburg)]o, o[Römhild]o, o[Frickenhausen]o, o[Schwarzach]o, o[Neuses a. Berg]o, o[Willanzheim]o, o[Geldersheim]o, o[Kitzingen]o, o[Schweinshaupten]o, o[Biebelried]o, o[Lindelbach]o, auf die Klöster o[St. Johann]o sowie auf o[St. Burkard","Wuer3ba0 / Hist. Verein / MS f. 222"
"Coburg]oer Regierungs- und Intelligenzblatt]te incl. das t[o[Hildburgh<ausen>","Poes5th0 / B I / 36 Nr. 24"
"Coelln","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. C / Nr. 1"
